icao,iata,name,city,country,latitude,longitude,timezone
LIQB,QZO,Arezzo Airport,Arezzo,IT,43.4558982849,11.8470001221,Europe/Rome
LIQL,LCV,Lucca / Tassignano Airport,Lucca,IT,43.8282012939,10.5781002045,Europe/Rome
LIQN,QRT,Rieti Airport,Rieti,IT,42.4272003174,12.8516998291,Europe/Rome
LIQS,SAY,Siena / Ampugnano Airport,Siena,IT,43.2563018799,11.2550001144,Europe/Rome
LIRA,CIA,Ciampino Airport,Roma,IT,41.7994003296,12.5949001312,Europe/Rome
LIRF,FCO,Leonardo Da Vinci (Fiumicino) International Airport,Rome,IT,41.8045005798,12.2508001328,Europe/Rome
LIRH,QFR,Frosinone Military Airport,Frosinone,IT,41.6464004517,13.2997999191,Europe/Rome
LIRI,QSR,Salerno / Pontecagnano Airport,Salerno,IT,40.6203994751,14.9112997055,Europe/Rome
LIRJ,EBA,Marina Di Campo Airport,Marina  Di Campo,IT,42.7602996826,10.23939991,Europe/Rome
LIRL,QLT,Latina Airport,Latina,IT,41.5424003601,12.9090003967,Europe/Rome
LIRN,NAP,Napoli / Capodichino International Airport,Napoli,IT,40.8860015869,14.2908000946,Europe/Rome
LIRP,PSA,Pisa / San Giusto - Galileo Galilei International Airport,Pisa,IT,43.6838989258,10.3927001953,Europe/Rome
LIRQ,FLR,Firenze / Peretola Airport,Firenze,IT,43.8100013733,11.2051000595,Europe/Rome
LIRS,GRS,Grosseto Airport,Grosetto,IT,42.7597007751,11.0719003677,Europe/Rome
LIRZ,PEG,Perugia / San Egidio Airport,Perugia,IT,43.0959014893,12.5131998062,Europe/Rome
LJLJ,LJU,Ljubljana Joze Pucnik Airport,Ljubljana,SI,46.2237014771,14.4575996399,Europe/Ljubljana
LJMB,MBX,Maribor Airport,Unknown,SI,46.4799003601,15.6861000061,Europe/Ljubljana
LJPZ,POW,Portoroz Airport,Portoroz,SI,45.473400116,13.6149997711,Europe/Ljubljana
LKHO,GTW,Holesov Airport,Holesov,CZ,49.3143997192,17.5688991547,Europe/Prague
LKKU,UHE,Kunovice Airport,Uherske Hradiste,CZ,49.0293998718,17.439699173,Europe/Prague
LKKV,KLV,Karlovy Vary International Airport,Karlovy Vary,CZ,50.202999115,12.9149999619,Europe/Prague
LKMR,MKA,Marianske Lazne Airport,Marianske Lazne,CZ,49.9227981567,12.7246999741,Europe/Prague
LKMT,OSR,Ostrava Leos Janacek Airport,Ostrava,CZ,49.6963005066,18.1110992432,Europe/Prague
LKOL,OLO,Olomouc Glider Airport,Olomouc,CZ,49.5877990723,17.2108001709,Europe/Prague
LKPD,PED,Pardubice Airport,Pardubice,CZ,50.0134010315,15.7385997772,Europe/Prague
LKPO,PRV,Prerov Air Base,Prerov,CZ,49.4258003235,17.4046993256,Europe/Prague
LKPR,PRG,Vaclav Havel Airport,Prague,CZ,50.1007995605,14.2600002289,Europe/Prague
LKTB,BRQ,Brno-Turany Airport,Brno,CZ,49.1512985229,16.6944007874,Europe/Prague
LKVO,VOD,Vodochody Airport,Vodochoky,CZ,50.2165985107,14.3957996368,Europe/Prague
LKZA,ZBE,Zabreh Ostrava Airport,Zabreh,CZ,49.9282989502,18.0783004761,Europe/Prague
LLBG,TLV,Ben Gurion International Airport,Tel Aviv,IL,32.0113983154,34.8866996765,Asia/Jerusalem
LLBS,BEV,Be'er Sheva (Teyman) Airport,Beersheva,IL,31.2870006561,34.7229995728,Asia/Jerusalem
LLER,ETM,Ramon Airport,Eilat,IL,29.723694,35.011417,Asia/Amman
LLET,ETH,Eilat Airport,Eilat,IL,29.5613002777,34.9600982666,Asia/Amman
LLEY,EIY,Ein Yahav Airfield,Sapir,IL,30.6217002869,35.2033004761,Asia/Amman
LLHA,HFA,Haifa International Airport,Haifa,IL,32.8093986511,35.0430984497,Asia/Jerusalem
LLIB,RPN,Ben Ya'akov Airport,Rosh Pina,IL,32.9809989929,35.5718994141,Asia/Jerusalem
LLKS,KSW,Kiryat Shmona Airport,Kiryat Shmona,IL,33.2167015076,35.5999984741,Asia/Jerusalem
LLMR,MIP,Mitzpe Ramon Airfield,Mitzpe Ramon,IL,30.6506004333,34.8069000244,Asia/Jerusalem
LLMZ,MTZ,Bar Yehuda Airfield,Masada,IL,31.3281993866,35.3885993958,Asia/Amman
LLNV,VTM,Nevatim Air Base,Beersheba,IL,31.2082996368,35.012298584,Asia/Jerusalem
LLOV,VDA,Ovda International Airport,Eilat,IL,29.9402999878,34.935798645,Asia/Jerusalem
LLSD,SDV,Sde Dov Airport,Tel Aviv,IL,32.1147003174,34.7821998596,Asia/Jerusalem
LLYT,YOT,Yotvata Airfield,Yotvata,IL,29.9062004089,35.0666999817,Asia/Jerusalem
LMML,MLA,Luqa Airport,Luqa,MT,35.857498,14.4775,Europe/Malta
LOIH,HOH,Hohenems-Dornbirn Airport,Hohenems / Dornbirn,AT,47.3849983215,9.6999998093,Europe/Vienna
LOWG,GRZ,Graz Airport,Graz,AT,46.9911003113,15.4395999908,Europe/Vienna
LOWI,INN,Innsbruck Airport,Innsbruck,AT,47.2602005005,11.3439998627,Europe/Vienna
LOWK,KLU,Klagenfurt Airport,Klagenfurt am Worthersee,AT,46.6425018311,14.3376998901,Europe/Vienna
LOWL,LNZ,Linz Airport,Linz,AT,48.2332000732,14.1875,Europe/Vienna
LOWS,SZG,Salzburg Airport,Salzburg,AT,47.7933006287,13.0043001175,Europe/Berlin
LOWW,VIE,Vienna International Airport,Vienna,AT,48.1102981567,16.5697002411,Europe/Vienna
LPAR,AVR,Alverca Airport,Alverca,PT,38.885362,-9.028311,Europe/Lisbon
LPAZ,SMA,Santa Maria Airport,Vila do Porto,PT,36.9714012146,-25.1706008911,Atlantic/Azores
LPBG,BGC,Braganca Airport,Unknown,PT,41.85779953,-6.7071299553,Europe/Lisbon
LPBJ,BYJ,Beja International Airport,Beja,PT,38.0788993835,-7.9324002266,Europe/Lisbon
LPBR,BGZ,Braga Municipal Aerodrome,Braga,PT,41.5871009827,-8.445139885,Europe/Lisbon
LPCH,CHV,Chaves Airport,Chaves,PT,41.7223243713,-7.4631500244,Europe/Lisbon
LPCO,CBP,Coimbra Airport,Unknown,PT,40.1571998596,-8.470000267,Europe/Lisbon
LPCR,CVU,Corvo Airport,Corvo,PT,39.6715011597,-31.1135997772,Atlantic/Azores
LPCS,CAT,Cascais Airport,Cascais,PT,38.7249984741,-9.3552303314,Europe/Lisbon
LPFL,FLW,Flores Airport,Santa Cruz das Flores,PT,39.4552993774,-31.1313991547,Atlantic/Azores
LPFR,FAO,Faro Airport,Faro,PT,37.0144004822,-7.9659099579,Europe/Lisbon
LPGR,GRW,Graciosa Airport,Santa Cruz da Graciosa,PT,39.0922012329,-28.029800415,Atlantic/Azores
LPHR,HOR,Horta Airport,Horta,PT,38.5199012756,-28.7159004211,Atlantic/Azores
LPLA,TER,Lajes Field,Lajes,PT,38.7617988586,-27.0907993317,Atlantic/Azores
LPMA,FNC,Madeira Airport,Funchal,PT,32.6978988647,-16.7744998932,Atlantic/Madeira
LPPD,PDL,Joao Paulo II Airport,Ponta Delgada,PT,37.7411994934,-25.6979007721,Atlantic/Azores
LPPI,PIX,Pico Airport,Pico Island,PT,38.5542984009,-28.4412994385,Atlantic/Azores
LPPM,PRM,Portimao Airport,Unknown,PT,37.1492996216,-8.5839595795,Europe/Lisbon
LPPR,OPO,Francisco de Sa Carneiro Airport,Porto,PT,41.2481002808,-8.6813898087,Europe/Lisbon
